merchant_id,business_age_months,qris_volume_monthly,qris_active_days,ecommerce_rating,pln_delay_days,pdam_bill_avg,pdam_late_payments,risk_level,pln_delay_days_isna,ecommerce_rating_isna,pdam_bill_avg_isna,pdam_late_payments_isna,business_category_fnb,business_category_jasa,business_category_nan,business_category_retail,qris_active_ratio,pln_delay_ratio,volume_to_age_ratio,chronic_pln_delay,has_both_utilities
UMKM-04095,32,2103183,31,3.0,5.0,80412.0,2.0,2,0,1,0,0,0,0,1,0,1.0333333333333334,0.15151515151515152,63732.818181818184,0,1
UMKM-04097,78,37722156,23,3.9,5.0,161132.0,3.0,0,0,0,0,0,0,0,0,1,0.7666666666666667,0.06329113924050633,477495.64556962025,0,1
UMKM-04098,64,39721161,14,3.0,0.0,67458.0,1.0,0,0,1,0,0,1,0,0,0,0.4666666666666667,0.0,611094.7846153846,0,1
UMKM-04101,49,35381012,16,4.8,0.0,85165.0,0.0,0,0,0,0,0,0,1,0,0,0.5333333333333333,0.0,707620.24,0,1
UMKM-04104,64,5433494,18,2.0,30.0,132559.0,0.0,2,0,0,0,0,1,0,0,0,0.6,0.46153846153846156,83592.21538461538,1,1
UMKM-04106,92,36347034,30,1.9,0.0,349501.0,0.0,0,0,0,0,0,0,1,0,0,1.0,0.0,390828.32258064515,0,1
UMKM-04107,41,38656823,16,4.9,0.0,394422.0,0.0,0,0,0,0,0,0,1,0,0,0.5333333333333333,0.0,920400.5476190476,0,1
UMKM-04108,73,14018325,22,1.6,2.0,133723.0,2.0,1,0,0,0,0,0,0,0,0,0.7333333333333333,0.02702702702702703,189436.82432432432,0,1
UMKM-04109,103,22973350,0,2.5,0.0,481188.0,2.0,2,0,0,0,0,1,0,0,0,0.0,0.0,220897.59615384616,0,1
UMKM-04110,20,35824440,9,1.8,5.0,483873.0,0.0,0,0,0,0,0,1,0,0,0,0.3,0.23809523809523808,1705925.7142857143,0,1
UMKM-04111,115,40739290,7,1.9,15.0,163290.0,3.0,2,0,0,0,0,1,0,0,0,0.23333333333333334,0.12931034482758622,351200.775862069,1,1
UMKM-04113,116,32958896,25,3.6,0.0,382119.0,0.0,0,0,0,0,0,0,0,1,0,0.8333333333333334,0.0,281699.9658119658,0,1
UMKM-04115,65,18007703,18,3.3,0.0,207866.0,0.0,0,0,0,0,0,0,0,1,0,0.6,0.0,272843.98484848486,0,1
UMKM-04116,40,47791318,13,4.3,0.0,453121.0,0.0,0,0,0,0,0,1,0,0,0,0.43333333333333335,0.0,1165641.9024390243,0,1
UMKM-04117,116,30827247,7,4.1,0.0,247473.0,1.0,0,0,0,0,0,1,0,0,0,0.23333333333333334,0.0,263480.74358974356,0,1
UMKM-04118,25,22955282,0,1.6,0.0,142179.0,0.0,2,1,0,0,0,1,0,0,0,0.0,0.0,882895.4615384615,0,0
UMKM-04119,82,37425474,24,4.7,0.0,339070.0,0.0,0,0,0,0,0,1,0,0,0,0.8,0.0,450909.3253012048,0,1
UMKM-04120,53,48366846,23,4.1,0.0,227124.0,1.0,0,1,0,0,0,0,0,0,1,0.7666666666666667,0.0,895682.3333333334,0,0
UMKM-04121,89,18369168,19,1.0,0.0,94228.0,0.0,0,0,0,0,0,1,0,0,0,0.6333333333333333,0.0,204101.86666666667,0,1
UMKM-04122,23,47747785,29,3.9,0.0,343190.0,0.0,0,0,0,0,0,1,0,0,0,0.9666666666666667,0.0,1989491.0416666667,0,1
UMKM-04123,100,4967445,4,3.9,2.0,447887.0,0.0,2,0,0,0,0,1,0,0,0,0.13333333333333333,0.019801980198019802,49182.623762376235,0,1
UMKM-04124,90,10693533,2,3.0,0.0,242043.0,1.0,0,0,0,0,0,0,0,0,1,0.06666666666666667,0.0,117511.35164835164,0,1
UMKM-04125,11,1950128,31,1.2,0.0,426563.0,0.0,2,0,0,0,0,0,1,0,0,1.0333333333333334,0.0,162510.66666666666,0,1
UMKM-04126,8,16251348,16,3.3,0.0,362331.0,3.0,1,0,0,0,0,0,1,0,0,0.5333333333333333,0.0,1805705.3333333333,0,1
UMKM-04128,30,49655668,4,3.0,0.0,167507.0,0.0,0,0,1,0,0,1,0,0,0,0.13333333333333333,0.0,1601795.7419354839,0,1
UMKM-04129,52,13371798,10,3.7,5.0,74871.0,2.0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.09433962264150944,252298.0754716981,0,1
UMKM-04131,18,38529035,3,3.3,0.0,274693.0,0.0,0,1,0,0,0,0,0,1,0,0.1,0.0,2027843.9473684211,0,0
UMKM-04133,57,25769555,18,3.0,2.0,114140.0,1.0,1,0,1,0,0,1,0,0,0,0.6,0.034482758620689655,444302.6724137931,0,1
UMKM-04135,85,5377577,22,4.0,30.0,214532.0,0.0,1,0,0,0,0,0,0,1,0,0.7333333333333333,0.3488372093023256,62529.96511627907,1,1
UMKM-04136,19,37296326,16,2.4,0.0,79171.0,0.0,0,0,0,0,0,1,0,0,0,0.5333333333333333,0.0,1864816.3,0,1
UMKM-04137,53,26540143,12,3.0,0.0,368889.0,0.0,0,0,1,0,0,0,1,0,0,0.4,0.0,491484.1296296296,0,1
UMKM-04138,26,36956188,26,3.8,5.0,131772.0,0.0,0,0,0,0,0,0,0,0,1,0.8666666666666667,0.18518518518518517,1368747.7037037036,0,1
UMKM-04139,110,4299596,0,4.2,0.0,345979.0,1.0,1,0,0,0,0,1,0,0,0,0.0,0.0,38735.0990990991,0,1
UMKM-04140,76,20037186,1,3.7,0.0,116668.0,0.0,0,1,0,0,0,1,0,0,0,0.03333333333333333,0.0,260223.1948051948,0,0
UMKM-04141,104,20354369,17,3.2,2.0,239537.0,0.0,0,0,0,0,0,1,0,0,0,0.5666666666666667,0.01904761904761905,193851.13333333333,0,1
UMKM-04146,118,11648708,1,2.6,0.0,277476.0,0.0,1,1,0,0,0,0,0,0,0,0.03333333333333333,0.0,97888.3025210084,0,0
UMKM-04147,93,43659127,3,4.2,2.0,182018.0,2.0,0,0,0,0,0,0,0,0,1,0.1,0.02127659574468085,464458.7978723404,0,1
UMKM-04148,58,10484230,15,1.2,0.0,487323.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,177698.81355932204,0,1
UMKM-04149,66,29850657,3,3.0,0.0,313759.0,0.0,1,0,1,0,0,0,1,0,0,0.1,0.0,445532.19402985077,0,1
UMKM-04150,14,21931454,8,2.3,2.0,128387.0,0.0,0,0,0,0,0,0,1,0,0,0.26666666666666666,0.13333333333333333,1462096.9333333333,0,1
UMKM-04151,48,2058335,20,1.6,30.0,123790.0,0.0,2,0,0,0,0,1,0,0,0,0.6666666666666666,0.6122448979591837,42006.836734693876,1,1
UMKM-04152,100,48365424,22,2.5,0.0,137635.0,1.0,0,0,0,0,0,0,0,0,0,0.7333333333333333,0.0,478865.58415841585,0,1
UMKM-04153,80,18846842,1,3.7,0.0,236293.0,0.0,0,0,0,0,0,0,0,0,1,0.03333333333333333,0.0,232677.06172839506,0,1
UMKM-04154,77,2973915,2,2.4,0.0,345305.0,0.0,1,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,38127.11538461538,0,1
UMKM-04155,24,46188921,22,3.3,2.0,475814.0,1.0,2,0,0,0,0,1,0,0,0,0.7333333333333333,0.08,1847556.84,0,1
UMKM-04156,47,3328481,25,3.4,30.0,125229.0,0.0,2,0,0,0,0,1,0,0,0,0.8333333333333334,0.625,69343.35416666667,1,1
UMKM-04157,86,34087876,6,3.0,0.0,285578.0,2.0,0,0,1,0,0,0,0,0,1,0.2,0.0,391814.6666666667,0,1
UMKM-04162,25,24206584,3,3.0,5.0,151801.0,4.0,1,0,1,0,0,1,0,0,0,0.1,0.19230769230769232,931022.4615384615,0,1
UMKM-04163,43,41342474,22,3.8,0.0,307013.0,0.0,1,0,0,0,0,0,0,0,0,0.7333333333333333,0.0,939601.6818181818,0,1
UMKM-04164,106,3652880,24,3.3,0.0,391581.0,2.0,1,0,0,0,0,1,0,0,0,0.8,0.0,34139.06542056075,0,1
UMKM-04166,94,39387539,25,4.2,0.0,123205.0,2.0,1,1,0,0,0,0,0,0,0,0.8333333333333334,0.0,414605.6736842105,0,0
UMKM-04167,88,48571247,27,1.3,2.0,150875.0,0.0,0,0,0,0,0,0,1,0,0,0.9,0.02247191011235955,545744.3483146067,0,1
UMKM-04168,81,36980027,27,4.8,5.0,238695.0,0.0,0,0,0,0,0,1,0,0,0,0.9,0.06097560975609756,450975.93902439025,0,1
UMKM-04169,13,4890549,20,1.9,0.0,269700.0,4.0,2,1,0,0,0,1,0,0,0,0.6666666666666666,0.0,349324.9285714286,0,0
UMKM-04170,6,35564021,9,3.0,0.0,372960.0,0.0,0,0,0,0,0,1,0,0,0,0.3,0.0,5080574.428571428,0,1
UMKM-04171,9,14670511,26,1.3,0.0,142096.0,2.0,1,0,0,0,0,0,1,0,0,0.8666666666666667,0.0,1467051.1,0,1
UMKM-04172,25,47439429,14,4.6,2.0,245957.0,1.0,1,0,0,0,0,0,0,0,1,0.4666666666666667,0.07692307692307693,1824593.423076923,0,1
UMKM-04173,37,47095265,16,4.9,0.0,357385.0,0.0,0,1,0,0,0,0,0,0,1,0.5333333333333333,0.0,1239349.0789473683,0,0
UMKM-04176,73,31102447,4,1.1,0.0,427541.0,3.0,1,0,0,0,0,0,0,0,1,0.13333333333333333,0.0,420303.3378378378,0,1
UMKM-04177,23,22047574,15,4.1,0.0,299422.0,4.0,0,0,0,0,0,0,0,0,1,0.5,0.0,918648.9166666666,0,1
UMKM-04178,108,15674301,22,2.2,0.0,178167.0,2.0,2,0,0,0,0,0,0,0,0,0.7333333333333333,0.0,143800.9266055046,0,1
UMKM-04180,20,33499243,8,1.2,0.0,84198.0,0.0,1,0,0,0,0,1,0,0,0,0.26666666666666666,0.0,1595202.0476190476,0,1
UMKM-04184,9,46930676,23,3.0,15.0,267983.0,0.0,0,0,1,0,0,0,0,1,0,0.7666666666666667,1.5,4693067.6,1,1
UMKM-04185,110,45199437,23,1.4,2.0,251675.0,1.0,0,0,0,0,0,1,0,0,0,0.7666666666666667,0.018018018018018018,407202.13513513515,0,1
UMKM-04187,80,48427363,18,3.0,2.0,162932.0,0.0,0,0,1,0,0,1,0,0,0,0.6,0.024691358024691357,597868.6790123457,0,1
UMKM-04189,32,8589077,24,1.7,0.0,199494.0,0.0,0,0,0,0,0,0,1,0,0,0.8,0.0,260275.0606060606,0,1
UMKM-04190,17,25687765,30,4.2,15.0,332661.0,2.0,0,0,0,0,0,0,1,0,0,1.0,0.8333333333333334,1427098.0555555555,1,1
UMKM-04192,84,7141018,24,3.0,0.0,78514.0,0.0,0,0,1,0,0,0,0,0,1,0.8,0.0,84011.97647058824,0,1
UMKM-04193,109,49297079,26,3.0,0.0,445431.0,2.0,1,0,1,0,0,0,0,1,0,0.8666666666666667,0.0,448155.2636363636,0,1
UMKM-04194,69,1255931,31,2.7,30.0,266348.0,0.0,1,0,0,0,0,1,0,0,0,1.0333333333333334,0.42857142857142855,17941.871428571427,1,1
UMKM-04195,22,44151612,10,2.3,2.0,66486.0,0.0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.08695652173913043,1919635.3043478262,0,1
UMKM-04196,114,27864699,4,1.3,0.0,402400.0,2.0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,242301.7304347826,0,1
UMKM-04199,2,35378458,18,3.0,0.0,204259.0,0.0,0,0,1,0,0,0,0,0,0,0.6,0.0,11792819.333333334,0,1
UMKM-04201,5,25914208,15,4.9,2.0,351208.0,1.0,1,0,0,0,0,0,1,0,0,0.5,0.3333333333333333,4319034.666666667,0,1
UMKM-04203,12,18429908,10,1.8,30.0,486006.0,3.0,2,0,0,0,0,0,0,1,0,0.3333333333333333,2.3076923076923075,1417685.2307692308,1,1
UMKM-04204,49,47076451,10,4.6,0.0,127437.0,0.0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.0,941529.02,0,1
UMKM-04205,44,6444544,9,3.0,0.0,96783.0,0.0,1,0,1,0,0,0,0,0,1,0.3,0.0,143212.0888888889,0,1
UMKM-04207,112,12343171,4,3.6,0.0,246690.0,3.0,2,0,0,0,0,0,0,1,0,0.13333333333333333,0.0,109231.6017699115,0,1
UMKM-04208,68,20415897,22,2.8,0.0,311652.0,1.0,0,1,0,0,0,0,0,0,1,0.7333333333333333,0.0,295882.5652173913,0,0
UMKM-04209,93,3929795,24,4.8,0.0,92271.0,0.0,0,0,0,0,0,1,0,0,0,0.8,0.0,41806.32978723404,0,1
UMKM-04210,3,38287920,28,2.3,0.0,467563.0,1.0,2,0,0,0,0,1,0,0,0,0.9333333333333333,0.0,9571980.0,0,1
UMKM-04212,5,17808562,12,1.3,0.0,293176.0,0.0,1,0,0,0,0,1,0,0,0,0.4,0.0,2968093.6666666665,0,1
UMKM-04213,57,13139820,31,4.4,0.0,110683.0,0.0,0,0,0,0,0,0,1,0,0,1.0333333333333334,0.0,226548.62068965516,0,1
UMKM-04215,70,5926788,11,3.8,0.0,416670.0,0.0,0,0,0,0,0,0,0,0,1,0.36666666666666664,0.0,83475.88732394367,0,1
UMKM-04216,61,31844140,23,3.0,0.0,291499.0,0.0,1,0,1,0,0,0,0,1,0,0.7666666666666667,0.0,513615.1612903226,0,1
UMKM-04218,33,19661391,20,3.0,0.0,315812.0,0.0,0,0,0,0,0,0,1,0,0,0.6666666666666666,0.0,578276.2058823529,0,1
UMKM-04219,72,28243492,28,2.1,0.0,100767.0,0.0,0,0,0,0,0,1,0,0,0,0.9333333333333333,0.0,386897.1506849315,0,1
UMKM-04220,50,11290759,22,3.5,0.0,267238.0,3.0,1,0,0,0,0,0,0,0,1,0.7333333333333333,0.0,221387.431372549,0,1
UMKM-04222,69,17584182,7,4.3,5.0,353883.0,4.0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0.07142857142857142,251202.6,0,1
UMKM-04224,19,1531562,12,1.1,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0.4,0.0,76578.1,0,0
UMKM-04225,15,12511503,4,3.0,0.0,347310.0,2.0,1,0,0,0,0,0,0,0,1,0.13333333333333333,0.0,781968.9375,0,1
UMKM-04227,37,44405007,9,2.3,30.0,0.0,1.0,2,0,0,1,0,0,0,1,0,0.3,0.7894736842105263,1168552.8157894737,1,0
UMKM-04228,9,25615174,13,3.8,0.0,226764.0,1.0,2,0,0,0,0,0,0,1,0,0.43333333333333335,0.0,2561517.4,0,1
UMKM-04229,77,23556210,23,4.7,0.0,494127.0,1.0,0,0,0,0,0,0,0,0,1,0.7666666666666667,0.0,302002.6923076923,0,1
UMKM-04230,42,6443961,10,3.0,0.0,276976.0,2.0,0,0,1,0,0,0,1,0,0,0.3333333333333333,0.0,149859.55813953487,0,1
UMKM-04231,80,13309678,2,3.0,0.0,226652.0,1.0,0,1,1,0,0,0,1,0,0,0.06666666666666667,0.0,164317.01234567902,0,0
UMKM-04232,15,43835095,28,4.7,5.0,263419.0,4.0,1,0,0,0,0,0,0,0,0,0.9333333333333333,0.3125,2739693.4375,0,1
UMKM-04233,54,17949723,29,2.9,0.0,235253.0,4.0,2,0,0,0,0,0,1,0,0,0.9666666666666667,0.0,326358.6,0,1
UMKM-04235,102,34431880,6,3.0,30.0,470282.0,0.0,1,0,1,0,0,0,0,1,0,0.2,0.2912621359223301,334290.0970873786,1,1
UMKM-04236,90,32977420,16,2.7,0.0,179649.0,0.0,1,0,0,0,0,1,0,0,0,0.5333333333333333,0.0,362389.23076923075,0,1
UMKM-04237,44,13805935,19,3.7,2.0,376775.0,0.0,0,0,0,0,0,0,0,1,0,0.6333333333333333,0.044444444444444446,306798.55555555556,0,1
UMKM-04238,17,38045410,10,3.0,5.0,412564.0,0.0,0,0,1,0,0,1,0,0,0,0.3333333333333333,0.2777777777777778,2113633.888888889,0,1
UMKM-04240,63,25186320,24,4.0,0.0,99711.0,0.0,0,0,0,0,0,1,0,0,0,0.8,0.0,393536.25,0,1
UMKM-04242,86,47069235,1,1.8,0.0,490240.0,0.0,1,1,0,0,0,0,1,0,0,0.03333333333333333,0.0,541025.6896551724,0,0
UMKM-04243,72,26667599,26,3.0,2.0,141497.0,1.0,0,0,1,0,0,1,0,0,0,0.8666666666666667,0.0273972602739726,365309.5753424658,0,1
UMKM-04244,66,15018356,18,4.5,15.0,232841.0,0.0,0,0,0,0,0,1,0,0,0,0.6,0.22388059701492538,224154.5671641791,1,1
UMKM-04245,3,17962855,28,2.0,2.0,322290.0,2.0,0,0,0,0,0,0,0,0,1,0.9333333333333333,0.5,4490713.75,0,1
UMKM-04247,109,32352046,10,3.7,0.0,410946.0,0.0,2,1,0,0,0,1,0,0,0,0.3333333333333333,0.0,294109.5090909091,0,0
UMKM-04248,29,21306500,18,3.5,0.0,367643.0,3.0,1,0,0,0,0,0,0,0,1,0.6,0.0,710216.6666666666,0,1
UMKM-04249,95,32373317,27,2.8,0.0,66313.0,0.0,0,0,0,0,0,1,0,0,0,0.9,0.0,337222.0520833333,0,1
UMKM-04251,52,28681786,20,1.4,2.0,0.0,1.0,1,0,0,1,0,0,0,0,1,0.6666666666666666,0.03773584905660377,541165.7735849057,0,0
UMKM-04252,12,41150781,25,4.1,0.0,174518.0,0.0,0,0,0,0,0,0,0,1,0,0.8333333333333334,0.0,3165444.6923076925,0,1
UMKM-04253,91,48877572,21,2.8,15.0,452540.0,0.0,2,0,0,0,0,0,0,0,1,0.7,0.16304347826086957,531277.9565217391,1,1
UMKM-04254,66,25759728,5,3.0,0.0,450648.0,0.0,0,0,1,0,0,0,1,0,0,0.16666666666666666,0.0,384473.552238806,0,1
UMKM-04255,109,47998310,10,3.3,0.0,70867.0,3.0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.0,436348.2727272727,0,1
UMKM-04256,107,29563301,13,3.5,2.0,304367.0,1.0,0,0,0,0,0,0,0,1,0,0.43333333333333335,0.018518518518518517,273734.26851851854,0,1
UMKM-04260,92,5463588,1,1.2,2.0,80971.0,0.0,1,0,0,0,0,0,1,0,0,0.03333333333333333,0.021505376344086023,58748.25806451613,0,1
UMKM-04262,80,8053905,19,1.6,5.0,299643.0,0.0,0,0,0,0,0,0,0,0,1,0.6333333333333333,0.06172839506172839,99430.92592592593,0,1
UMKM-04263,72,43818287,21,1.8,5.0,362903.0,0.0,2,0,0,0,0,0,1,0,0,0.7,0.0684931506849315,600250.506849315,0,1
UMKM-04265,6,13748964,3,3.0,0.0,172243.0,0.0,1,0,1,0,0,0,0,1,0,0.1,0.0,1964137.7142857143,0,1
UMKM-04266,94,46315365,28,4.6,2.0,403971.0,0.0,0,0,0,0,0,0,0,0,1,0.9333333333333333,0.021052631578947368,487530.15789473685,0,1
UMKM-04267,6,33513934,23,2.8,0.0,295962.0,0.0,0,0,0,0,0,0,0,0,1,0.7666666666666667,0.0,4787704.857142857,0,1
UMKM-04268,103,45656134,0,3.0,0.0,496222.0,1.0,0,1,1,0,0,1,0,0,0,0.0,0.0,439001.28846153844,0,0
UMKM-04269,60,43072141,23,1.1,0.0,160455.0,1.0,0,0,0,0,0,0,1,0,0,0.7666666666666667,0.0,706100.6721311476,0,1
UMKM-04271,9,30901413,11,3.3,2.0,342435.0,1.0,1,0,0,0,0,0,0,0,1,0.36666666666666664,0.2,3090141.3,0,1
UMKM-04272,17,41318914,18,1.1,2.0,198224.0,2.0,1,0,0,0,0,0,0,0,1,0.6,0.1111111111111111,2295495.222222222,0,1
UMKM-04276,1,6618735,3,3.1,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0.1,0.0,3309367.5,0,0
UMKM-04277,88,34706065,14,5.0,0.0,101539.0,1.0,0,0,0,0,0,0,1,0,0,0.4666666666666667,0.0,389955.78651685396,0,1
UMKM-04278,22,47022526,19,1.4,0.0,314669.0,0.0,0,0,0,0,0,1,0,0,0,0.6333333333333333,0.0,2044457.652173913,0,1
UMKM-04280,38,7516682,19,3.1,0.0,321781.0,0.0,0,0,0,0,0,0,0,0,0,0.6333333333333333,0.0,192735.4358974359,0,1
UMKM-04281,24,37908627,20,1.3,0.0,360468.0,2.0,1,1,0,0,0,0,1,0,0,0.6666666666666666,0.0,1516345.08,0,0
UMKM-04282,75,3941449,9,3.5,0.0,368252.0,0.0,2,0,0,0,0,0,1,0,0,0.3,0.0,51861.17105263158,0,1
UMKM-04283,26,8232540,29,2.1,0.0,346521.0,0.0,1,0,0,0,0,0,1,0,0,0.9666666666666667,0.0,304908.8888888889,0,1
UMKM-04284,104,7755631,23,1.4,0.0,130069.0,0.0,1,1,0,0,0,0,1,0,0,0.7666666666666667,0.0,73863.15238095238,0,0
UMKM-04288,0,43255849,2,2.9,30.0,110207.0,2.0,2,0,0,0,0,1,0,0,0,0.06666666666666667,30.0,43255849.0,1,1
UMKM-04289,21,27940172,28,1.8,0.0,72368.0,2.0,0,0,0,0,0,0,1,0,0,0.9333333333333333,0.0,1270007.8181818181,0,1
UMKM-04290,76,5375979,7,1.6,2.0,75736.0,1.0,0,0,0,0,0,1,0,0,0,0.23333333333333334,0.025974025974025976,69817.90909090909,0,1
UMKM-04291,82,7909286,28,3.0,2.0,67753.0,0.0,0,0,1,0,0,0,0,0,1,0.9333333333333333,0.024096385542168676,95292.60240963855,0,1
UMKM-04292,95,18664959,9,3.0,0.0,277314.0,1.0,0,0,0,0,0,0,0,0,1,0.3,0.0,194426.65625,0,1
UMKM-04293,114,15432245,4,2.0,2.0,446787.0,4.0,0,0,0,0,0,0,0,0,1,0.13333333333333333,0.017391304347826087,134193.4347826087,0,1
UMKM-04294,18,18172185,10,1.4,0.0,76798.0,0.0,1,0,0,0,0,0,0,1,0,0.3333333333333333,0.0,956430.7894736842,0,1
UMKM-04295,96,33469851,3,3.0,0.0,214328.0,0.0,0,0,1,0,0,1,0,0,0,0.1,0.0,345050.0103092783,0,1
UMKM-04298,41,44721259,11,3.0,0.0,388739.0,1.0,1,0,1,0,0,1,0,0,0,0.36666666666666664,0.0,1064791.880952381,0,1
UMKM-04299,73,4059867,20,1.3,2.0,404683.0,0.0,1,0,0,0,0,0,0,0,1,0.6666666666666666,0.02702702702702703,54863.06756756757,0,1
UMKM-04300,69,3213889,15,3.3,5.0,211696.0,0.0,0,0,0,0,0,0,0,0,1,0.5,0.07142857142857142,45912.7,0,1
UMKM-04301,80,20330404,13,2.4,0.0,308489.0,3.0,2,0,0,0,0,1,0,0,0,0.43333333333333335,0.0,250992.64197530865,0,1
UMKM-04302,112,46853473,20,1.4,5.0,452272.0,2.0,1,0,0,0,0,0,0,0,1,0.6666666666666666,0.04424778761061947,414632.50442477874,0,1
UMKM-04303,18,1642006,26,1.7,0.0,113279.0,4.0,2,0,0,0,0,0,0,0,1,0.8666666666666667,0.0,86421.36842105263,0,1
UMKM-04305,12,17138732,0,4.2,15.0,192292.0,0.0,1,0,0,0,0,0,0,0,1,0.0,1.1538461538461537,1318364.0,1,1
UMKM-04306,38,38065372,0,1.7,30.0,61290.0,0.0,1,0,0,0,0,0,0,0,1,0.0,0.7692307692307693,976035.1794871795,1,1
UMKM-04307,70,5119586,21,1.4,2.0,233552.0,1.0,0,0,0,0,0,0,1,0,0,0.7,0.028169014084507043,72106.84507042254,0,1
UMKM-04308,51,30827146,14,3.1,0.0,332162.0,0.0,2,0,0,0,0,1,0,0,0,0.4666666666666667,0.0,592829.7307692308,0,1
UMKM-04309,101,23793504,19,3.2,0.0,296415.0,0.0,0,0,0,0,0,1,0,0,0,0.6333333333333333,0.0,233269.64705882352,0,1
UMKM-04310,22,15410098,2,1.4,0.0,367282.0,0.0,0,0,0,0,0,0,0,0,1,0.06666666666666667,0.0,670004.2608695652,0,1
UMKM-04311,98,45520010,13,2.1,2.0,305331.0,4.0,1,0,0,0,0,0,1,0,0,0.43333333333333335,0.020202020202020204,459798.0808080808,0,1
UMKM-04312,118,40698760,8,2.1,0.0,132155.0,0.0,1,0,0,0,0,0,0,1,0,0.26666666666666666,0.0,342006.38655462186,0,1
UMKM-04313,65,39020862,18,1.7,0.0,131567.0,0.0,1,1,0,0,0,1,0,0,0,0.6,0.0,591225.1818181818,0,0
UMKM-04316,28,38894447,3,3.6,2.0,260190.0,3.0,1,0,0,0,0,0,0,0,1,0.1,0.06896551724137931,1341187.8275862068,0,1
UMKM-04320,29,39845894,1,3.7,0.0,396550.0,3.0,1,0,0,0,0,0,0,0,1,0.03333333333333333,0.0,1328196.4666666666,0,1
UMKM-04321,110,19119030,26,3.3,0.0,199121.0,0.0,0,0,0,0,0,1,0,0,0,0.8666666666666667,0.0,172243.51351351352,0,1
UMKM-04323,36,2332907,16,3.5,0.0,381666.0,0.0,0,1,0,0,0,0,0,1,0,0.5333333333333333,0.0,63051.54054054054,0,0
UMKM-04324,22,14487357,30,3.5,0.0,90954.0,0.0,1,0,0,0,0,0,0,0,0,1.0,0.0,629885.0869565217,0,1
UMKM-04326,76,15441860,5,2.7,0.0,244006.0,2.0,1,0,0,0,0,1,0,0,0,0.16666666666666666,0.0,200543.63636363635,0,1
UMKM-04327,72,22490902,30,2.4,30.0,367124.0,0.0,2,0,0,0,1,0,1,0,0,1.0,0.410958904109589,308094.5479452055,1,1
UMKM-04328,76,44560310,2,1.0,30.0,497798.0,2.0,2,0,0,0,0,0,1,0,0,0.06666666666666667,0.38961038961038963,578705.3246753247,1,1
UMKM-04330,18,7438505,2,2.9,30.0,398152.0,1.0,2,0,0,0,0,0,1,0,0,0.06666666666666667,1.5789473684210527,391500.2631578947,1,1
UMKM-04332,100,19276882,12,4.7,0.0,479852.0,0.0,1,0,0,0,0,0,0,0,1,0.4,0.0,190860.21782178216,0,1
UMKM-04333,112,28059246,20,2.0,2.0,267317.0,4.0,2,0,0,0,0,1,0,0,0,0.6666666666666666,0.017699115044247787,248311.9115044248,0,1
UMKM-04335,47,38643202,15,4.5,2.0,267427.0,4.0,0,0,0,0,0,1,0,0,0,0.5,0.041666666666666664,805066.7083333334,0,1
UMKM-04336,66,43179034,20,4.8,2.0,438590.0,2.0,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.029850746268656716,644463.1940298508,0,1
UMKM-04338,85,20983425,12,1.5,0.0,494531.0,0.0,0,0,0,0,0,1,0,0,0,0.4,0.0,243993.31395348837,0,1
UMKM-04339,94,9189792,3,2.9,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0.1,0.0,96734.65263157895,0,0
UMKM-04341,91,21419677,8,4.5,0.0,202628.0,0.0,0,0,0,0,0,0,0,0,1,0.26666666666666666,0.0,232822.5760869565,0,1
UMKM-04345,66,38346644,23,3.6,0.0,248987.0,4.0,1,0,0,0,0,0,0,0,1,0.7666666666666667,0.0,572337.9701492537,0,1
UMKM-04346,97,29873017,24,4.8,0.0,203561.0,0.0,0,0,0,0,0,1,0,0,0,0.8,0.0,304826.70408163266,0,1
UMKM-04348,41,46407443,28,3.0,0.0,423838.0,0.0,1,1,1,0,0,0,1,0,0,0.9333333333333333,0.0,1104939.119047619,0,0
UMKM-04351,31,14748382,14,4.8,2.0,326561.0,1.0,2,0,0,0,0,0,1,0,0,0.4666666666666667,0.0625,460886.9375,0,1
UMKM-04353,1,22403485,17,3.3,0.0,85207.0,3.0,1,0,0,0,0,0,0,0,0,0.5666666666666667,0.0,11201742.5,0,1
UMKM-04354,34,18870781,19,1.7,0.0,205362.0,0.0,1,1,0,0,0,0,0,0,0,0.6333333333333333,0.0,539165.1714285715,0,0
UMKM-04355,86,30120090,4,1.7,0.0,174947.0,0.0,0,0,0,0,0,0,0,0,1,0.13333333333333333,0.0,346207.9310344828,0,1
UMKM-04356,33,46921753,17,4.1,0.0,458331.0,3.0,0,1,0,0,0,0,0,1,0,0.5666666666666667,0.0,1380051.5588235294,0,0
UMKM-04358,97,2590745,0,3.2,2.0,227474.0,0.0,1,0,0,0,0,1,0,0,0,0.0,0.02040816326530612,26436.173469387755,0,1
